"estimator","variable","estimate","stderr","convergence","setup_id","sample_id","sigma","cutoff","u_dist","x_dist"
"tsgauss","mu_x",0.094748029056,0.0709862733860822,0,6,92,1.2,1,"lap","gauss"
"tsgauss","sd_x",0.984572322521607,0.0599080783843709,0,6,92,1.2,1,"lap","gauss"
"tsgauss","sd_w",1.58730132760664,0.0501948752824609,0,6,92,1.2,1,"lap","gauss"
"tsgauss","sigma",1.29650836379714,0.0644900641977167,0,6,93,1.2,1,"lap","gauss"
"tsgauss","mu_x",-0.048451714426,0.0741134452241443,0,6,93,1.2,1,"lap","gauss"
"tsgauss","sd_x",1.03221482458846,0.0557492317982942,0,6,93,1.2,1,"lap","gauss"
"tsgauss","sd_w",1.65722701567894,0.0524061196950902,0,6,93,1.2,1,"lap","gauss"
"tsgauss","sigma",1.16206775444429,0.046567265733707,0,6,94,1.2,1,"lap","gauss"
"tsgauss","mu_x",-0.065117753494,0.0673882355664135,0,6,94,1.2,1,"lap","gauss"
"tsgauss","sd_x",0.959263092408968,0.0315906765448449,0,6,94,1.2,1,"lap","gauss"
"tsgauss","sd_w",1.5068467561027,0.0476506783412075,0,6,94,1.2,1,"lap","gauss"
"tsgauss","sigma",1.2045426606057,0.0620727276379016,0,6,95,1.2,1,"lap","gauss"
"tsgauss","mu_x",0.0254160090158,0.0689362273011925,0,6,95,1.2,1,"lap","gauss"
"tsgauss","sd_x",0.961862098245786,0.0532051149742954,0,6,95,1.2,1,"lap","gauss"
"tsgauss","sd_w",1.54146090357843,0.0487452737940904,0,6,95,1.2,1,"lap","gauss"
"tsgauss","sigma",1.41130904597918,0.0657404371437904,0,6,96,1.2,1,"lap","gauss"
"tsgauss","mu_x",0.10991478135114,0.0730836270054584,0,6,96,1.2,1,"lap","gauss"
"tsgauss","sd_x",0.823902327265691,0.0476523673568851,0,6,96,1.2,1,"lap","gauss"
"tsgauss","sd_w",1.63419958026444,0.0516779282492679,0,6,96,1.2,1,"lap","gauss"
"tsgauss","sigma",1.01760928932818,0.0498363873367072,0,6,97,1.2,1,"lap","gauss"
"tsgauss","mu_x",-0.044062119237,0.0634797495995592,0,6,97,1.2,1,"lap","gauss"
"tsgauss","sd_x",0.989601252467056,0.0468155154721508,0,6,97,1.2,1,"lap","gauss"
"tsgauss","sd_w",1.4194503529928,0.0448869614098724,0,6,97,1.2,1,"lap","gauss"
"tsgauss","sigma",1.2146430308904,0.0581771431025384,0,6,98,1.2,1,"lap","gauss"
"tsgauss","mu_x",0.065377997372,0.0678541340384105,0,6,98,1.2,1,"lap","gauss"
"tsgauss","sd_x",0.909249174077526,0.0521862913122806,0,6,98,1.2,1,"lap","gauss"
"tsgauss","sd_w",1.51726456264268,0.047980118310101,0,6,98,1.2,1,"lap","gauss"
"tsgauss","sigma",1.19444141760249,0.0571315907052575,0,6,99,1.2,1,"lap","gauss"
"tsgauss","mu_x",-0.037846563108,0.0671325982120047,0,6,99,1.2,1,"lap","gauss"
"tsgauss","sd_x",0.909231857813503,0.0476463755812446,0,6,99,1.2,1,"lap","gauss"
"tsgauss","sd_w",1.50113053108223,0.0474699154343804,0,6,99,1.2,1,"lap","gauss"
"tsgauss","sigma",1.24705825132551,0.0542908583788177,0,6,100,1.2,1,"lap","gauss"
"tsgauss","mu_x",0.035708197464,0.070765560250738,0,6,100,1.2,1,"lap","gauss"
"tsgauss","sd_x",0.974026681668103,0.0466630889300094,0,6,100,1.2,1,"lap","gauss"
"tsgauss","sd_w",1.58236603186507,0.0500388075277621,0,6,100,1.2,1,"lap","gauss"
"tsgauss","sigma",0.174814260240996,0.01903736782499,0,7,1,0.2,1,"lap","exp"
"tsgauss","mu_x",0.999882781002,0.0425253292441587,0,7,1,0.2,1,"lap","exp"
"tsgauss","sd_x",0.934688069934802,0.0307647486584769,0,7,1,0.2,1,"lap","exp"
"tsgauss","sd_w",0.950895269554987,0.0300699486807352,0,7,1,0.2,1,"lap","exp"
"tsgauss","sigma",0.207835155455173,0.0127722698350629,0,7,2,0.2,1,"lap","exp"
"tsgauss","mu_x",1.044957913236,0.0465619190718606,0,7,2,0.2,1,"lap","exp"
"tsgauss","sd_x",1.02020130463756,0.0336104386407939,0,7,2,0.2,1,"lap","exp"
"tsgauss","sd_w",1.04115616207524,0.0329242487207718,0,7,2,0.2,1,"lap","exp"
"tsgauss","sigma",0.203104808975348,0.0176559201383103,0,7,3,0.2,1,"lap","exp"
"tsgauss","mu_x",1.1238216588064,0.0500396924165769,0,7,3,0.2,1,"lap","exp"
"tsgauss","sd_x",1.10033351541426,0.036124919264368,0,7,3,0.2,1,"lap","exp"
"tsgauss","sd_w",1.11892153816647,0.0353834058362506,0,7,3,0.2,1,"lap","exp"
"tsgauss","sigma",0.172417893064261,0.010916850433207,0,7,4,0.2,1,"lap","exp"
"tsgauss","mu_x",1.0311255586656,0.0460207821567593,0,7,4,0.2,1,"lap","exp"
"tsgauss","sd_x",1.01450887887255,0.033012667351642,0,7,4,0.2,1,"lap","exp"
"tsgauss","sd_w",1.02905597280223,0.0325416071385534,0,7,4,0.2,1,"lap","exp"
"tsgauss","sigma",0.182304260818527,0.0153534856996978,0,7,5,0.2,1,"lap","exp"
"tsgauss","mu_x",0.963712229302,0.0471161850459775,0,7,5,0.2,1,"lap","exp"
"tsgauss","sd_x",1.03765726669783,0.0338913136516648,0,7,5,0.2,1,"lap","exp"
"tsgauss","sd_w",1.05354992603265,0.0333161739496509,0,7,5,0.2,1,"lap","exp"
"tsgauss","sigma",0.174230431493009,0.0134890358699841,0,7,6,0.2,1,"lap","exp"
"tsgauss","mu_x",0.97500748304,0.0420383713350017,0,7,6,0.2,1,"lap","exp"
"tsgauss","sd_x",0.923718620030746,0.0303040259050087,0,7,6,0.2,1,"lap","exp"
"tsgauss","sd_w",0.940006559684424,0.0297256174410179,0,7,6,0.2,1,"lap","exp"
"tsgauss","sigma",0.204224748135012,0.0177263156991511,0,7,7,0.2,1,"lap","exp"
"tsgauss","mu_x",1.11322259969,0.0511056330208381,0,7,7,0.2,1,"lap","exp"
"tsgauss","sd_x",1.12435986920535,0.036816243322545,0,7,7,0.2,1,"lap","exp"
"tsgauss","sd_w",1.14275669467752,0.0361371396658658,0,7,7,0.2,1,"lap","exp"
"tsgauss","sigma",0.196919461083581,0.0183031859104478,0,7,8,0.2,1,"lap","exp"
"tsgauss","mu_x",1.081567640678,0.0486893543186259,0,7,8,0.2,1,"lap","exp"
"tsgauss","sd_x",1.07077044123794,0.035150348919808,0,7,8,0.2,1,"lap","exp"
"tsgauss","sd_w",1.0887270603702,0.0344285726102949,0,7,8,0.2,1,"lap","exp"
"tsgauss","sigma",0.185774666885768,0.0147840756908019,0,7,9,0.2,1,"lap","exp"
"tsgauss","mu_x",0.998517158308,0.0442999030815156,0,7,9,0.2,1,"lap","exp"
"tsgauss","sd_x",0.972999732610097,0.0319622379981113,0,7,9,0.2,1,"lap","exp"
"tsgauss","sd_w",0.990575946869213,0.0313247618748465,0,7,9,0.2,1,"lap","exp"
"tsgauss","sigma",0.19975552817931,0.0155882403506666,0,7,10,0.2,1,"lap","exp"
"tsgauss","mu_x",0.9409102967652,0.0453827371308468,0,7,10,0.2,1,"lap","exp"
"tsgauss","sd_x",0.994934240895132,0.0327922933836337,0,7,10,0.2,1,"lap","exp"
"tsgauss","sd_w",1.01478885229577,0.0320904411740283,0,7,10,0.2,1,"lap","exp"
"tsgauss","sigma",0.189972726100655,0.0141585084929808,0,7,11,0.2,1,"lap","exp"
"tsgauss","mu_x",1.017564450874,0.0433664877054255,0,7,11,0.2,1,"lap","exp"
"tsgauss","sd_x",0.950913503579741,0.0313347839962607,0,7,11,0.2,1,"lap","exp"
"tsgauss","sd_w",0.969704144547404,0.0306647375327494,0,7,11,0.2,1,"lap","exp"
"tsgauss","sigma",0.201869813007277,0.0144530119699653,0,7,12,0.2,1,"lap","exp"
"tsgauss","mu_x",0.996826768948,0.0446454142479744,0,7,12,0.2,1,"lap","exp"
"tsgauss","sd_x",0.977678416087327,0.0322931309818099,0,7,12,0.2,1,"lap","exp"
"tsgauss","sd_w",0.998301811421084,0.0315690751636252,0,7,12,0.2,1,"lap","exp"
"tsgauss","sigma",0.218001323648321,0.0167842699839763,0,7,13,0.2,1,"lap","exp"
"tsgauss","mu_x",1.03652200172,0.042648749433211,0,7,13,0.2,1,"lap","exp"
"tsgauss","sd_x",0.928403649818325,0.0311333185920244,0,7,13,0.2,1,"lap","exp"
"tsgauss","sd_w",0.953655028880154,0.0301572199333494,0,7,13,0.2,1,"lap","exp"
"tsgauss","sigma",0.188962332700426,0.0144654628484044,0,7,14,0.2,1,"lap","exp"
"tsgauss","mu_x",1.02907066318,0.047774236490703,0,7,14,0.2,1,"lap","exp"
"tsgauss","sd_x",1.05141907579957,0.03437406325821,0,7,14,0.2,1,"lap","exp"
"tsgauss","sd_w",1.06826440366363,0.0337814865885859,0,7,14,0.2,1,"lap","exp"
"tsgauss","sigma",0.17380966683356,0.016481797266363,0,7,15,0.2,1,"lap","exp"
"tsgauss","mu_x",0.8867033096176,0.0400970606190178,0,7,15,0.2,1,"lap","exp"
"tsgauss","sd_x",0.879589298967309,0.0290139496976107,0,7,15,0.2,1,"lap","exp"
"tsgauss","sd_w",0.896597532420537,0.0283529034693556,0,7,15,0.2,1,"lap","exp"
"tsgauss","sigma",0.220321064471093,0.0171253168513483,0,7,16,0.2,1,"lap","exp"
"tsgauss","mu_x",1.003991951394,0.0460481992124608,0,7,16,0.2,1,"lap","exp"
"tsgauss","sd_x",1.00582153183632,0.033455312854801,0,7,16,0.2,1,"lap","exp"
"tsgauss","sd_w",1.02966903680515,0.0325609939245601,0,7,16,0.2,1,"lap","exp"
"tsgauss","sigma",0.194325974192776,0.0147676142150591,0,7,17,0.2,1,"lap","exp"
"tsgauss","mu_x",1.103629711696,0.0508368178518561,0,7,17,0.2,1,"lap","exp"
"tsgauss","sd_x",1.1200126965376,0.0365392476095717,0,7,17,0.2,1,"lap","exp"
"tsgauss","sd_w",1.13674580476525,0.0359470586369928,0,7,17,0.2,1,"lap","exp"
"tsgauss","sigma",0.216233195327644,0.0172803608695761,0,7,18,0.2,1,"lap","exp"
"tsgauss","mu_x",1.002441122796,0.0454367396409185,0,7,18,0.2,1,"lap","exp"
"tsgauss","sd_x",0.992719426543424,0.033012223652567,0,7,18,0.2,1,"lap","exp"
"tsgauss","sd_w",1.01599638513053,0.0321286267151011,0,7,18,0.2,1,"lap","exp"
"tsgauss","sigma",0.198197308440236,0.0197260821840633,0,7,19,0.2,1,"lap","exp"
"tsgauss","mu_x",1.0199355545998,0.0470860473636501,0,7,19,0.2,1,"lap","exp"
"tsgauss","sd_x",1.03405307170038,0.0340644180920536,0,7,19,0.2,1,"lap","exp"
"tsgauss","sd_w",1.05287602696896,0.0332948633901079,0,7,19,0.2,1,"lap","exp"
"tsgauss","sigma",0.171195654641552,0.0168583900872407,0,7,20,0.2,1,"lap","exp"
"tsgauss","mu_x",1.029978887158,0.0472202621748729,0,7,20,0.2,1,"lap","exp"
"tsgauss","sd_x",1.0419062471085,0.0339199933740959,0,7,20,0.2,1,"lap","exp"
"tsgauss","sd_w",1.05587716138378,0.0333897675932593,0,7,20,0.2,1,"lap","exp"
"tsgauss","sigma",0.189557228826895,0.0201575121715585,0,7,21,0.2,1,"lap","exp"
"tsgauss","mu_x",0.946970843232,0.0418072403901784,0,7,21,0.2,1,"lap","exp"
"tsgauss","sd_x",0.91541833689333,0.0304081418595347,0,7,21,0.2,1,"lap","exp"
"tsgauss","sd_w",0.934838314641138,0.0295621831825913,0,7,21,0.2,1,"lap","exp"
"tsgauss","sigma",0.243109280209952,0.0182175199066627,0,7,22,0.2,1,"lap","exp"
"tsgauss","mu_x",1.084086540548,0.050472345389987,0,7,22,0.2,1,"lap","exp"
"tsgauss","sd_x",1.10210104004073,0.0366550147297416,0,7,22,0.2,1,"lap","exp"
"tsgauss","sd_w",1.12859595275859,0.0356893376876494,0,7,22,0.2,1,"lap","exp"
"tsgauss","sigma",0.162214136081374,0.0177445444853739,0,7,23,0.2,1,"lap","exp"
"tsgauss","mu_x",0.9980598275008,0.0474875814975227,0,7,23,0.2,1,"lap","exp"
"tsgauss","sd_x",1.04939114361486,0.0340667965441021,0,7,23,0.2,1,"lap","exp"
"tsgauss","sd_w",1.06185460315522,0.0335787908990471,0,7,23,0.2,1,"lap","exp"
"tsgauss","sigma",0.219352663781016,0.0184174728110397,0,7,24,0.2,1,"lap","exp"
"tsgauss","mu_x",0.91860959052,0.0412491742264234,0,7,24,0.2,1,"lap","exp"
"tsgauss","sd_x",0.895897090113082,0.0302807700200193,0,7,24,0.2,1,"lap","exp"
"tsgauss","sd_w",0.922359575860149,0.0291675708138493,0,7,24,0.2,1,"lap","exp"
"tsgauss","sigma",0.157964754479813,0.0187358080909487,0,7,25,0.2,1,"lap","exp"
"tsgauss","mu_x",1.0489818768982,0.0486659349914472,0,7,25,0.2,1,"lap","exp"
"tsgauss","sd_x",1.07667718032752,0.0348726719580989,0,7,25,0.2,1,"lap","exp"
"tsgauss","sd_w",1.08820338829462,0.034412012645236,0,7,25,0.2,1,"lap","exp"
"tsgauss","sigma",0.201674035504815,0.0183535906104225,0,7,26,0.2,1,"lap","exp"
"tsgauss","mu_x",0.97996994607,0.0475482631279161,0,7,26,0.2,1,"lap","exp"
"tsgauss","sd_x",1.04390911800021,0.0343749281570936,0,7,26,0.2,1,"lap","exp"
"tsgauss","sd_w",1.06321148566067,0.0336216992913917,0,7,26,0.2,1,"lap","exp"
"tsgauss","sigma",0.217864561092895,0.0144447772904238,0,7,27,0.2,1,"lap","exp"
"tsgauss","mu_x",0.94934187983,0.0414177386566911,0,7,27,0.2,1,"lap","exp"
"tsgauss","sd_x",0.900138639731004,0.0302033421049434,0,7,27,0.2,1,"lap","exp"
"tsgauss","sd_w",0.926128791106821,0.0292867638655585,0,7,27,0.2,1,"lap","exp"
"tsgauss","sigma",0.19337673446372,0.017317639341372,0,7,28,0.2,1,"lap","exp"
"tsgauss","mu_x",0.977831953054,0.0455645618295821,0,7,28,0.2,1,"lap","exp"
"tsgauss","sd_x",1.00033498685643,0.0329257015769233,0,7,28,0.2,1,"lap","exp"
"tsgauss","sd_w",1.01885457615938,0.0322190106514912,0,7,28,0.2,1,"lap","exp"
"tsgauss","sigma",0.179089927089635,0.0213957248997266,0,7,29,0.2,1,"lap","exp"
"tsgauss","mu_x",0.976925049986,0.0430683750064509,0,7,29,0.2,1,"lap","exp"
"tsgauss","sd_x",0.946239536725861,0.0312291965829626,0,7,29,0.2,1,"lap","exp"
"tsgauss","sd_w",0.963038141948772,0.0304539400217467,0,7,29,0.2,1,"lap","exp"
"tsgauss","sigma",0.238709015643529,0.0158537820721297,0,7,30,0.2,1,"lap","exp"
"tsgauss","mu_x",1.055673014906,0.0454367331851248,0,7,30,0.2,1,"lap","exp"
"tsgauss","sd_x",0.987555753929169,0.0331203559831994,0,7,30,0.2,1,"lap","exp"
"tsgauss","sd_w",1.0159962407746,0.0321286221501656,0,7,30,0.2,1,"lap","exp"
"tsgauss","sigma",0.203622117337136,0.0142516276495837,0,7,31,0.2,1,"lap","exp"
"tsgauss","mu_x",0.96732540489182,0.0431536635953726,0,7,31,0.2,1,"lap","exp"
"tsgauss","sd_x",0.943216504405238,0.0312689296231254,0,7,31,0.2,1,"lap","exp"
"tsgauss","sd_w",0.964945252774112,0.030514248161331,0,7,31,0.2,1,"lap","exp"
"tsgauss","sigma",0.260572881972048,0.0145514847452997,0,7,32,0.2,1,"lap","exp"
"tsgauss","mu_x",1.0112649252614,0.0491405944549944,0,7,32,0.2,1,"lap","exp"
"tsgauss","sd_x",1.06747402070303,0.0357741853469635,0,7,32,0.2,1,"lap","exp"
"tsgauss","sd_w",1.09881709656117,0.0347476475706646,0,7,32,0.2,1,"lap","exp"
"tsgauss","sigma",0.217875920460113,0.0166411274077631,0,7,33,0.2,1,"lap","exp"
"tsgauss","mu_x",0.9924632287638,0.0451711540059142,0,7,33,0.2,1,"lap","exp"
"tsgauss","sd_x",0.986279200022321,0.0328215990054281,0,7,33,0.2,1,"lap","exp"
"tsgauss","sd_w",1.01005770979336,0.0319408293116038,0,7,33,0.2,1,"lap","exp"
"tsgauss","sigma",0.182284316760711,0.0204543800703932,0,7,34,0.2,1,"lap","exp"
"tsgauss","mu_x",0.9858393760312,0.0469093135379756,0,7,34,0.2,1,"lap","exp"
"tsgauss","sd_x",1.03296383100529,0.0338410667302605,0,7,34,0.2,1,"lap","exp"
"tsgauss","sd_w",1.04892413848765,0.0331698937035084,0,7,34,0.2,1,"lap","exp"
"tsgauss","sigma",0.222953538014925,0.017031550077379,0,7,35,0.2,1,"lap","exp"
"tsgauss","mu_x",0.981472749482,0.0430773752627709,0,7,35,0.2,1,"lap","exp"
"tsgauss","sd_x",0.937081559764901,0.0314481184924517,0,7,35,0.2,1,"lap","exp"
"tsgauss","sd_w",0.963239393798235,0.0304603041640229,0,7,35,0.2,1,"lap","exp"
"tsgauss","sigma",0.185268760808092,0.021154476504461,0,7,36,0.2,1,"lap","exp"
"tsgauss","mu_x",0.9959246643948,0.0456522224634889,0,7,36,0.2,1,"lap","exp"
"tsgauss","sd_x",1.00386164096282,0.0330229829886539,0,7,36,0.2,1,"lap","exp"
"tsgauss","sd_w",1.02081472752304,0.0322809960801698,0,7,36,0.2,1,"lap","exp"
"tsgauss","sigma",0.158487622390993,0.0140639412607495,0,7,37,0.2,1,"lap","exp"
"tsgauss","mu_x",1.0427826354424,0.0465728357937485,0,7,37,0.2,1,"lap","exp"
"tsgauss","sd_x",1.02926973650476,0.0333702722564498,0,7,37,0.2,1,"lap","exp"
"tsgauss","sd_w",1.04140026739757,0.0329319680088471,0,7,37,0.2,1,"lap","exp"
"tsgauss","sigma",0.19996301175669,0.023871729951921,0,7,38,0.2,1,"lap","exp"
"tsgauss","mu_x",0.94755013297378,0.0443488603305402,0,7,38,0.2,1,"lap","exp"
"tsgauss","sd_x",0.971300931863075,0.0323411309154629,0,7,38,0.2,1,"lap","exp"
"tsgauss","sd_w",0.991670664237318,0.0313593798776201,0,7,38,0.2,1,"lap","exp"
"tsgauss","sigma",0.194728136510354,0.0216166645357141,0,7,39,0.2,1,"lap","exp"
"tsgauss","mu_x",0.978658316216,0.0461837232471386,0,7,39,0.2,1,"lap","exp"
"tsgauss","sd_x",1.01417409715263,0.0334752038542397,0,7,39,0.2,1,"lap","exp"
"tsgauss","sd_w",1.03269944634639,0.0326568238884945,0,7,39,0.2,1,"lap","exp"
"tsgauss","sigma",0.121275816512048,0.0172210581398304,0,7,40,0.2,1,"lap","exp"
"tsgauss","mu_x",1.011159568106,0.0442557215682192,0,7,40,0.2,1,"lap","exp"
"tsgauss","sd_x",0.982128617896459,0.0315969599824624,0,7,40,0.2,1,"lap","exp"
"tsgauss","sd_w",0.989588018198418,0.0312935208271916,0,7,40,0.2,1,"lap","exp"
"tsgauss","sigma",0.176749164111227,0.0216944124333419,0,7,41,0.2,1,"lap","exp"
"tsgauss","mu_x",0.987314673962,0.0448924204256255,0,7,41,0.2,1,"lap","exp"
"tsgauss","sd_x",0.988141912288686,0.0324518377048294,0,7,41,0.2,1,"lap","exp"
"tsgauss","sd_w",1.00382503746199,0.0317437349068373,0,7,41,0.2,1,"lap","exp"
"tsgauss","sigma",0.24224825954778,0.0182820100015622,0,7,42,0.2,1,"lap","exp"
"tsgauss","mu_x",1.0838987071146,0.047458533507401,0,7,42,0.2,1,"lap","exp"
"tsgauss","sd_x",1.03318535707908,0.0346557433092537,0,7,42,0.2,1,"lap","exp"
"tsgauss","sd_w",1.06120507035,0.0335582508682523,0,7,42,0.2,1,"lap","exp"
"tsgauss","sigma",0.168242495350733,0.022383014595334,0,7,43,0.2,1,"lap","exp"
"tsgauss","mu_x",1.00952648563698,0.04606442545367,0,7,43,0.2,1,"lap","exp"
"tsgauss","sd_x",1.01619885305314,0.0332080894358914,0,7,43,0.2,1,"lap","exp"
"tsgauss","sd_w",1.03003186658878,0.0325724676097523,0,7,43,0.2,1,"lap","exp"
"tsgauss","sigma",0.178888388553122,0.0199397041393333,0,7,44,0.2,1,"lap","exp"
"tsgauss","mu_x",1.0244316853616,0.0452642928707959,0,7,44,0.2,1,"lap","exp"
"tsgauss","sd_x",0.996206328522088,0.0326869076539811,0,7,44,0.2,1,"lap","exp"
"tsgauss","sd_w",1.01214035812559,0.0320066884345537,0,7,44,0.2,1,"lap","exp"
"tsgauss","sigma",0.188505660942219,0.017571910398256,0,7,45,0.2,1,"lap","exp"
"tsgauss","mu_x",0.94486090702,0.0484359138483714,0,7,45,0.2,1,"lap","exp"
"tsgauss","sd_x",1.0665291796084,0.0348636349760195,0,7,45,0.2,1,"lap","exp"
"tsgauss","sd_w",1.08305995917282,0.0342493631351508,0,7,45,0.2,1,"lap","exp"
"tsgauss","sigma",0.221619987821195,0.0120566633437332,0,7,46,0.2,1,"lap","exp"
"tsgauss","mu_x",0.9959811372962,0.0447478651988708,0,7,46,0.2,1,"lap","exp"
"tsgauss","sd_x",0.975740898459366,0.0324341192919341,0,7,46,0.2,1,"lap","exp"
"tsgauss","sd_w",1.00059268432672,0.0316415189257431,0,7,46,0.2,1,"lap","exp"
"tsgauss","sigma",0.176256251170019,0.0183691012982524,0,7,47,0.2,1,"lap","exp"
"tsgauss","mu_x",0.985572163506,0.0452690756822118,0,7,47,0.2,1,"lap","exp"
"tsgauss","sd_x",0.996783998910698,0.032636113571625,0,7,47,0.2,1,"lap","exp"
"tsgauss","sd_w",1.01224730504008,0.032010070392939,0,7,47,0.2,1,"lap","exp"
"tsgauss","sigma",0.162320186135455,0.0198954658431166,0,7,48,0.2,1,"lap","exp"
"tsgauss","mu_x",0.94008651367,0.0405258157382347,0,7,48,0.2,1,"lap","exp"
"tsgauss","sd_x",0.891528478399668,0.0293308674829159,0,7,48,0.2,1,"lap","exp"
"tsgauss","sd_w",0.906184788343237,0.0286560791216223,0,7,48,0.2,1,"lap","exp"
"tsgauss","sigma",0.214830491662529,0.0186076167041147,0,7,49,0.2,1,"lap","exp"
"tsgauss","mu_x",0.928540052166,0.045174646557998,0,7,49,0.2,1,"lap","exp"
"tsgauss","sd_x",0.987026952859979,0.0328272045947381,0,7,49,0.2,1,"lap","exp"
"tsgauss","sd_w",1.0101358056321,0.0319432989188659,0,7,49,0.2,1,"lap","exp"
"tsgauss","sigma",0.208516751084735,0.0100077302797789,0,7,50,0.2,1,"lap","exp"
"tsgauss","mu_x",1.0046442623852,0.0440498273218313,0,7,50,0.2,1,"lap","exp"
"tsgauss","sd_x",0.962660068798247,0.0318337232578546,0,7,50,0.2,1,"lap","exp"
"tsgauss","sd_w",0.984984082887424,0.0311479316093634,0,7,50,0.2,1,"lap","exp"
"tsgauss","sigma",0.264523749514556,0.0191191023960975,0,7,51,0.2,1,"lap","exp"
"tsgauss","mu_x",1.000351341488,0.0446410611494197,0,7,51,0.2,1,"lap","exp"
"tsgauss","sd_x",0.962517197880576,0.032961410526377,0,7,51,0.2,1,"lap","exp"
"tsgauss","sd_w",0.998204473178274,0.031565997058118,0,7,51,0.2,1,"lap","exp"
"tsgauss","sigma",0.185609458750275,0.0194951223084081,0,7,52,0.2,1,"lap","exp"
"tsgauss","mu_x",0.977140060258,0.0493723123288814,0,7,52,0.2,1,"lap","exp"
"tsgauss","sd_x",1.0882838513792,0.0355424527249029,0,7,52,0.2,1,"lap","exp"
"tsgauss","sd_w",1.1039984657373,0.0349114968506123,0,7,52,0.2,1,"lap","exp"
"tsgauss","sigma",0.185899893313589,0.0142600512206276,0,7,53,0.2,1,"lap","exp"
"tsgauss","mu_x",1.073666769036,0.0460094025056968,0,7,53,0.2,1,"lap","exp"
"tsgauss","sd_x",1.01186648779945,0.0331321799577508,0,7,53,0.2,1,"lap","exp"
"tsgauss","sd_w",1.02880151606887,0.0325335605101195,0,7,53,0.2,1,"lap","exp"
"tsgauss","sigma",0.198525812837964,0.0194587618324378,0,7,54,0.2,1,"lap","exp"
"tsgauss","mu_x",0.9997764779,0.0449041597058807,0,7,54,0.2,1,"lap","exp"
"tsgauss","sd_x",0.984265858943937,0.0325798139622574,0,7,54,0.2,1,"lap","exp"
"tsgauss","sd_w",1.00408753574856,0.031752035831512,0,7,54,0.2,1,"lap","exp"
"tsgauss","sigma",0.200989051566728,0.0188314241766107,0,7,55,0.2,1,"lap","exp"
"tsgauss","mu_x",0.9980822261806,0.0489501708350012,0,7,55,0.2,1,"lap","exp"
"tsgauss","sd_x",1.07594749571632,0.035341102323259,0,7,55,0.2,1,"lap","exp"
"tsgauss","sd_w",1.0945590949729,0.0346129977376693,0,7,55,0.2,1,"lap","exp"
"tsgauss","sigma",0.268468261857617,0.0130558246372121,0,7,56,0.2,1,"lap","exp"
"tsgauss","mu_x",0.9799497711694,0.0458379066850422,0,7,56,0.2,1,"lap","exp"
"tsgauss","sd_x",0.989182307266193,0.0335086691018481,0,7,56,0.2,1,"lap","exp"
"tsgauss","sd_w",1.02496675294046,0.0324122946523895,0,7,56,0.2,1,"lap","exp"
"tsgauss","sigma",0.163552392419818,0.016003245514521,0,7,57,0.2,1,"lap","exp"
"tsgauss","mu_x",1.104448507438,0.048703686098808,0,7,57,0.2,1,"lap","exp"
"tsgauss","sd_x",1.07669639859125,0.0349030086007418,0,7,57,0.2,1,"lap","exp"
"tsgauss","sd_w",1.08904752871746,0.0344387067092481,0,7,57,0.2,1,"lap","exp"
"tsgauss","sigma",0.189941634056188,0.0185196983028952,0,7,58,0.2,1,"lap","exp"
"tsgauss","mu_x",0.98004750551,0.0472632156028725,0,7,58,0.2,1,"lap","exp"
"tsgauss","sd_x",1.03962875595756,0.0341031343093899,0,7,58,0.2,1,"lap","exp"
"tsgauss","sd_w",1.05683762923252,0.033420140253473,0,7,58,0.2,1,"lap","exp"
"tsgauss","sigma",0.205450835947362,0.0157776696238581,0,7,59,0.2,1,"lap","exp"
"tsgauss","mu_x",1.085997486122,0.0506325715861634,0,7,59,0.2,1,"lap","exp"
"tsgauss","sd_x",1.11338160875888,0.0364837085104902,0,7,59,0.2,1,"lap","exp"
"tsgauss","sd_w",1.13217871942286,0.0358026347174894,0,7,59,0.2,1,"lap","exp"
"tsgauss","sigma",0.197984735381086,0.0172240007861982,0,7,60,0.2,1,"lap","exp"
"tsgauss","mu_x",1.0389464636272,0.0469903318855258,0,7,60,0.2,1,"lap","exp"
"tsgauss","sd_x",1.03191457491016,0.0339557858601213,0,7,60,0.2,1,"lap","exp"
"tsgauss","sd_w",1.05073576381311,0.0332271823264617,0,7,60,0.2,1,"lap","exp"
"tsgauss","sigma",0.207605993613089,0.021580290437439,0,7,61,0.2,1,"lap","exp"
"tsgauss","mu_x",0.983769458616,0.0457585527429478,0,7,61,0.2,1,"lap","exp"
"tsgauss","sd_x",1.00190934020025,0.0332915354298473,0,7,61,0.2,1,"lap","exp"
"tsgauss","sd_w",1.02319234485241,0.0323561829418207,0,7,61,0.2,1,"lap","exp"
"tsgauss","sigma",0.253419442146602,0.0153854103505403,0,7,62,0.2,1,"lap","exp"
"tsgauss","mu_x",1.0440909237358,0.0462575618815033,0,7,62,0.2,1,"lap","exp"
"tsgauss","sd_x",1.00282580837983,0.0337744264258749,0,7,62,0.2,1,"lap","exp"
"tsgauss","sd_w",1.03435052840444,0.0327090356875673,0,7,62,0.2,1,"lap","exp"
"tsgauss","sigma",0.183026061748859,0.0202502713440331,0,7,63,0.2,1,"lap","exp"
"tsgauss","mu_x",1.0165425361834,0.0486628986789437,0,7,63,0.2,1,"lap","exp"
"tsgauss","sd_x",1.07263242289205,0.0350534590644154,0,7,63,0.2,1,"lap","exp"
"tsgauss","sd_w",1.08813549428303,0.034409865648075,0,7,63,0.2,1,"lap","exp"
